is_host,team_tournaments,avg_stage_score,semifinal_rate,final_rate,title_rate,avg_goal_difference
1,23,3.869565217391304,0.5652173913043478,0.34782608695652173,0.2608695652173913,4.434782608695652
0,466,2.09656652360515,0.1609442060085837,0.07725321888412018,0.034334763948497854,-0.21888412017167383
